index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
d8d151f8e0b029d24b23ea9757533941,2025-10-11T21:15:00Z,'landslide death',www.dailysignal.com,en,0.1,Why Won’t Virginia Democrats Call for Jones to Quit AG Race?,"Virginians with even a modicum of decency were rightly repulsed by vile 2022 text messages from Jay Jones, the Democrat nominee for state attorney general,... Read More
The post Why Won’t Virginia Democrats Call for Jones to Quit AG Race? appeared first on Th…",https://www.dailysignal.com/2025/10/11/why-wont-virginia-democrats-call-jones-quit-ag-race/,https://www.dailysignal.com/wp-content/uploads/2025/10/20251010_AbbyLovesJay.jpg,http://web.archive.org/web/20251011220442/https://www.dailysignal.com/2025/10/11/why-wont-virginia-democrats-call-jones-quit-ag-race/,"Virginians with even a modicum of decency were rightly repulsed by vile 2022 text messages from Jay Jones, the Democrat nominee for state attorney general, made public last week, in which he wished f… [+5776 chars]",
51abbec03563ea193f9d4d689bdf4624,2025-10-13T00:00:00Z,'landslide road',www.nature.com,en,0.1,Global geo-hazard risk assessment of long-span bridges enhanced with InSAR availability,"Authors integrate structural health monitoring and multi-temporal InSAR monitoring availability into geo-hazard risk assessment. Global analysis of 744 bridges reveals that, while less than 20% have structural health monitoring systems in place, Sentinel-1 co…",https://www.nature.com/articles/s41467-025-64260-x,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-025-64260-x/MediaObjects/41467_2025_64260_Fig1_HTML.png,,This study developed a methodology for assessing the geo-hazard risk of infrastructure. The key steps involved in the processing are outlined in Fig.8. The method was applied to a catalogue of long-s… [+19768 chars],
56ca8b2fcc975c2ebb30eff653f2afa5,2025-10-13T00:12:09Z,'landslide road',www.ibtimes.com,en,0.1,"In Minutes, Mexico's Rains Swept Away Homes And People","Standing near the lifeless body of her sister, Rosalia Ortega is grateful to have found her in the river of mud that suddenly swept away her house as torrential rains pounded this Mexican mountain town.",https://www.ibtimes.com/minutes-mexicos-rains-swept-away-homes-people-3786637,https://d.ibtimes.com/en/full/4627843/least-44-people-have-died-due-floods-landslides-mexico-october-2025.jpg,,"Standing near the lifeless body of her sister, Rosalia Ortega is grateful to have found her in the river of mud that suddenly swept away her house as torrential rains pounded this Mexican mountain to… [+2919 chars]",
350be5fea1535c7c33267fb7561ec6aa,2025-10-13T14:19:19Z,'landslide salvage',www.yahoo.com,en,0.1,Death toll from torrential rains in Mexico rises to 64 as search operations expand,"The death toll from last week’s torrential rains in east-central Mexico jumped to 64 Monday, as search operations expanded to communities cut off by...",https://www.yahoo.com/news/articles/death-toll-torrential-rains-mexico-141919732.html,https://s.yimg.com/ny/api/res/1.2/5KfynKQ99UGpmSW5OUZyzQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/ap.org/a0459561819a17eadabef8dcef4e7810,,"POZA RICA, Mexico (AP) The death toll from last weeks torrential rains in east-central Mexico jumped to 64 Monday, as search operations expanded to communities cut off by landslides and residents in … [+1008 chars]",
019fc5371e5e2303145705e48cb8cf9c,2025-10-13T15:58:43Z,'landslide salvage',abcnews.go.com,en,0.1,Death toll from torrential rains in Mexico rises to 64 as search operations expand,The death toll from last week’s torrential rains in east-central Mexico has jumped to 64,https://abcnews.go.com/International/wireStory/death-toll-torrential-rains-mexico-rises-64-search-126476916,https://i.abcnewsfe.com/a/232eeffc-cc69-42c4-b396-6acf817a646d/wirestory_3f125942393d7deaab15334fe2766be8_16x9.jpg?w=1600,,"POZA RICA, Mexico -- POZA RICA, Mexico (AP) The death toll from last weeks torrential rains in Mexico jumped to 64 on Monday, as searches expanded to communities previously cut off by landslides.
An… [+1342 chars]",
40caa034a7eed28b037af055f7efd018,2025-10-13T16:51:45Z,'landslide protection',www.bostonherald.com,en,0.1,Death toll from torrential rains in Mexico rises to 64 as search operations expand,Authorities on Monday said 65 people are missing.,https://www.bostonherald.com/2025/10/13/mexico-rains-deaths/,https://www.bostonherald.com/wp-content/uploads/2025/10/APTOPIX_Mexico_Extreme_Weather_33726.jpg?w=1024&h=682,,"POZA RICA, Mexico (AP) The death toll from last weeks torrential rains in Mexico jumped to 64 on Monday, as searches expanded to communities previously cut off by landslides.
Another 65 people were … [+1466 chars]",
44d7a7a550d62430200143ccb9ac7ebf,2025-10-14T01:12:10Z,'landslide protection',economictimes.indiatimes.com,en,0.1,Death toll from torrential rains in Mexico rises to 64 as search expands,"Torrential rains have caused devastating floods across five Mexican states.  Poza Rica, an oil town, faces the added challenge of oil residue contaminating homes and streets.  Sixty-four people have died, and 65 are missing.  Thousands of homes are damaged.  …",https://economictimes.indiatimes.com/news/international/world-news/death-toll-from-torrential-rains-in-mexico-rises-to-64-as-search-expands/articleshow/124540890.cms,"https://img.etimg.com/thumb/msid-124540988,width-1200,height-630,imgsize-358860,overlay-economictimes/articleshow.jpg",,"Fifteen minutes before water from a flooded stream swept into her home, Lilia Ramirez took off running with what little she could carry. When she returned she found not only damage from the water tha… [+2815 chars]",
bbaa24deb9fe2f64270b08134ec2eab3,2025-10-14T03:22:44Z,'landslide protection',www.abc.net.au,en,0.1,Almost 130 people dead or missing in Mexico floods,"The death toll from flooding in Mexico's central region has risen to 64, with another 65 people missing, according to the Mexican government.",https://www.abc.net.au/news/2025-10-14/dozens-dead-after-torrential-rains-lash-mexico/105889300,https://live-production.wcms.abc-cdn.net.au/1fafe00dd4106d92af389e3c9bac583f?impolicy=wcms_watermark_news&cropH=2561&cropW=4552&xPos=0&yPos=345&width=862&height=485&imformat=generic,,"The death toll from flooding in Mexico's central region has risen to 64, with another 65 people missing, according to the Mexican government.
Torrential rains lashed parts of the country's Gulf Coas… [+3754 chars]",
ca46958e3bf290a7d7a614a8f73e0910,2025-10-14T05:03:38Z,'landslide death',www.npr.org,en,0.1,Death toll from torrential rains in Mexico rises to 64 as search expands,"Mexico has deployed some 10,000 troops in addition to civilian rescue teams. Helicopters have ferried food and water to the 200 some communities that remained cut off by ground.",https://www.npr.org/2025/10/14/g-s1-93322/death-toll-torrential-rains-mexico,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/7008x3942+0+365/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F3d%2Fe0%2Fe23f87514bf195e609c9cd9be2df%2Fap25286766137907.jpg,,"POZA RICA, Mexico Fifteen minutes before water from a flooded stream swept into her home, Lilia Ramírez took off running with what little she could carry. When she returned she found not only damage … [+2775 chars]",
3bc270a764a99dce7810bc1a35cd8dc6,2025-10-14T06:25:25Z,'landslide protection',www.aljazeera.com,en,0.1,Death toll from devastating Mexico flooding rises,The death toll from last week’s torrential rains in Mexico has risen to 64 as authorities expand the search.,https://www.aljazeera.com/gallery/2025/10/14/death-toll-from-devastating-mexico-flooding-rises,https://www.aljazeera.com/wp-content/uploads/2025/10/AP25285847510440-1760419775.jpg?resize=1920%2C1440,,"Torrential rain battered several Mexican states over several days last week, turning streets into rivers, sweeping away roads and bridges and triggering landslides.
Rescuers scrambled on Monday to r… [+1477 chars]",
ff2d1715585c3eb4d3c1ebfb09287721,2025-10-14T16:15:09Z,'landslide protection',english.khabarhub.com,en,0.1,Today’s News in a Nutshell,"KATHMANDU: Khabarhub brings you a glimpse of major developments of the day in Nepal, including politics, business/economy, sports, entertainment, and more. Process begins to bring Bipin Joshi’s body back to Nepal The process of repatriating the body of Nepali…",https://english.khabarhub.com/2025/14/501338/,https://english.khabarhub.com/wp-content/uploads/2024/05/News-Nutshell.jpg,,"KATHMANDU: Khabarhub brings you a glimpse of major developments of the day in Nepal, including politics, business/economy, sports, entertainment, and more.
Process begins to bring Bipin Joshis body … [+15755 chars]",
1591f22746e1fc79dd7acf19186a9159,2025-10-14T20:35:55Z,'landslide protection',www.pbs.org,en,0.1,Death toll from flooding in Mexico rises above 60 as search expands,"Authorities say some 100,000 homes across the region have been damaged by the torrential rains and flooding.",https://www.pbs.org/newshour/world/death-toll-from-flooding-in-mexico-rises-above-60-as-search-expands,https://d3i6fh83elv35t.cloudfront.net/static/2025/10/2025-10-12T062305Z_1558418783_RC2P9HA30LHQ_RTRMADP_3_MEXICO-FLOODS-1024x684.jpg,,"POZA RICA, Mexico (AP) Fifteen minutes before water from a flooded stream swept into her home, Lilia Ramírez took off running with what little she could carry. When she returned she found not only da… [+3046 chars]",
787ca909f99380c22cfac3be093a1dac,2025-10-15T14:00:00Z,'landslide protection',journals.plos.org,en,0.1,Automated software bug severity classification using ensemble machine learning scheme: A real case study,"Software bug report classification is one of the most significant processes in software development for determining the nature and severity of faults based on their causes and effects. In many projects, software experts implement this process manually, which …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0330510,https://journals.plos.org/plosone/article/figure/image?id=10.1371/journal.pone.0330510.g012&size=inline,,"Abstract
Software bug report classification is one of the most significant processes in software development for determining the nature and severity of faults based on their causes and effects. In m… [+51954 chars]",
5ed5a1dbd0b5668889decb22680b6f36,2025-10-15T19:20:42Z,'landslide protection',www.msnbc.com,en,0.1,The Jan. 6 attack gets in the way of Republican Party talking points (again),"There have been jokes about Republicans forgetting who was president in 2020, but the GOP’s habit of forgetting about the Jan. 6 attack is far less funny.",https://www.msnbc.com/rachel-maddow-show/maddowblog/jan-6-attack-gets-way-republican-party-talking-points-rcna237847,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-10/251014-january-6-zz-2ca5f2.jpg",,"Three weeks after Rep.-elect Adelita Grijalva cruised to a landslide victory, the Arizona Democrat is eager to be sworn in and get to work. House Speaker Mike Johnson, meanwhile, continues to block G… [+4073 chars]",
573819351f46df492ebf82e8168e05fd,2025-10-16T02:00:00Z,'landslide protection',www.politico.eu,en,0.1,Geert Wilders’ one-man rule — and what that means for the Dutch,How Europe’s smallest party became the Netherlands’ largest political force.,https://www.politico.eu/article/geert-wilders-one-man-rule-what-that-means-for-dutch-party-of-freedom/,"https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2025/10/08/Geert-Wilders-Joker-final-ONLINE.png",,"The Party for Freedom was never meant to be a team effort. From the start, Geert Wilders made sure of that.
In 2006, the Dutch politician registered the party with two members, the minimum required … [+14761 chars]",
ddf4f702e45432a0dc1808d83e2c2f29,2025-10-16T18:58:32Z,'landslide protection',financialpost.com,en,0.1,Trans Mountain faces $292k environmental fines after 2024 B.C. rainstorm: regulator,"Trans Mountain is facing $292,000 in regulatory fines for alleged environmental issues in January 2024 along a stretch of its British Columbia pipeline expansion route hit by a major rainstorm. The Canada Energy Regulator posted four penalties dated Oct. 3 to…",https://financialpost.com/pmn/trans-mountain-faces-292k-environmental-fines-after-2024-b-c-rainstorm-regulator,,,"Trans Mountain is facing $292,000 in regulatory fines for alleged environmental issues in January 2024 along a stretch of its British Columbia pipeline expansion route hit by a major rainstorm.
THIS… [+5007 chars]",
b8c67145072d672cccd99854a3022279,2025-10-17T07:04:32Z,'landslide death',www.yahoo.com,en,0.1,Ivory Coast's Ouattara looks to ride economic boom to fourth term,By Robbie Corey-Boulet ABIDJAN (Reuters) -Alassane Ouattara's long path to becoming Ivory Coast president included two elections in which he was disqualified...,https://www.yahoo.com/news/articles/ivory-coasts-ouattara-looks-ride-070432261.html,https://media.zenfs.com/en/reuters.com/2cb4ddb50a137e4c656ec3993a6d963b,,"By Robbie Corey-Boulet
ABIDJAN (Reuters) -Alassane Ouattara's long path to becoming Ivory Coast president included two elections in which he was disqualified from running and a brief but brutal 2010… [+4362 chars]",
ecdbdeea5ed85f6cdb61810b88785d50,2025-10-17T14:00:00Z,'landslide protection',journals.plos.org,en,0.1,Spatial factors affecting young females’ disaster exposure in municipalities facing population decline,"Understanding and reducing the risk of natural disasters is crucial for maintaining the economy and society. Since Japan is a disaster-prone country and the most advanced nation in the world regarding aging and population decline, it necessitates a natural di…",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0334706,https://journals.plos.org/plosone/article/figure/image?id=10.1371/journal.pone.0334706.g014&size=inline,,"Abstract
Understanding and reducing the risk of natural disasters is crucial for maintaining the economy and society. Since Japan is a disaster-prone country and the most advanced nation in the worl… [+64203 chars]",
333a8f7b65b3b847e10108965096b40b,2025-10-19T11:23:02Z,'landslide protection',www.commondreams.org,en,0.1,Dispatches From the Winter of Our Discontent Against Woodside Energy's Carbon Bomb,"“This year was a year of change, a year when secret fears come into the open, when discontent stops being dormant and changes gradually to anger. It wasn’t only in me… And it wasn’t only in the nation; the whole world stirred with restlessness and uneasiness …",https://www.commondreams.org/opinion/australia-fossil-fuel,https://www.commondreams.org/media-library/image.jpg?id=61775013&width=1200&height=600&coordinates=0%2C85%2C0%2C86,,"This year was a year of change, a year when secret fears come into the open, when discontent stops being dormant and changes gradually to anger. It wasnt only in me And it wasnt only in the nation; t… [+9090 chars]",
990978cff455cb57b0c35f5d308f7ea1,2025-10-21T12:42:52Z,'landslide death',www.hurriyetdailynews.com,en,0.1,MHP leader calls on Turkish Cyprus to join Türkiye,"Nationalist Movement Party (MHP) leader Devlet Bahçeli has dismissed the recent presidential election in Turkish Cyprus, urging authorities to consider formally joining Türkiye.",https://www.hurriyetdailynews.com/mhp-leader-calls-on-turkish-cyprus-to-join-turkiye-214884,https://image.hurimg.com/i/hurriyet/75/200x200/68f77fcb01497dfe3a2a1cd4.jpg,,"ANKARA
Nationalist Movement Party (MHP) leader Devlet Bahçeli has dismissed the recent presidential election in Turkish Cyprus, urging authorities to consider formally joining Türkiye.
""After 81 Dü… [+1536 chars]",
baad2a46dc331e1af84572d4495463c0,2025-10-21T14:00:00Z,'landslide protection',journals.plos.org,en,0.1,Optimizing network bandwidth slicing identification: NADAM-enhanced CNN and VAE data preprocessing for enhanced interpretability,"Communication networks of the future will rely heavily on network slicing (NS), a technology that enables the creation of distinct virtual networks within a shared physical infrastructure. This capability is critical for meeting the diverse quality of service…",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0333286,https://journals.plos.org/plosone/article/figure/image?id=10.1371/journal.pone.0333286.g025&size=inline,,"Abstract
Communication networks of the future will rely heavily on network slicing (NS), a technology that enables the creation of distinct virtual networks within a shared physical infrastructure. … [+75575 chars]",
01bc10c4fbc890ff13340851d4f8c6be,2025-10-22T08:59:22Z,'landslide death',lithub.com,en,0.1,Cursed Mountains and Deathly Lakes: When Nature Is Explained By Myth,"The drive to explain perplexing things in nature, and the desire to understand earthshaking events of unfathomable scale are timeless human impulses. Found in cultures around the world, geomyths attempt to account for anomalous natural phenomena and massive g…",https://lithub.com/cursed-mountains-and-deathly-lakes-when-nature-is-explained-by-myth/,https://s26162.pcdn.co/wp-content/uploads/2025/10/accursed-mountains.jpg,,"The drive to explain perplexing things in nature, and the desire to understand earthshaking events of unfathomable scale are timeless human impulses. Found in cultures around the world, geomyths atte… [+20283 chars]",
d449377fac0bbb5163fdc332d617b717,2025-10-22T12:12:11Z,'landslide charity',www.the-independent.com,en,0.1,Celebrity Traitors 2025 lineup – full list of contestants for the first all-star edition of the game show,"Meet the cast of 2025, from broadcaster Clare Balding to ‘QI’ host Stephen Fry and singer Paloma Faith",https://www.the-independent.com/arts-entertainment/tv/news/celebrity-traitors-line-up-2025-b2850043.html,https://static.the-independent.com/2025/04/24/00/1c3ff7db88431f250e370a43bb387362Y29udGVudHNlYXJjaGFwaSwxNzQ1NDEyNDkx-2.78442748.jpg?width=1200&height=800&crop=1200:800,,"Your support helps us to tell the story
From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it's investigating the financia… [+10642 chars]",
99690e85ad2def917888e0f363f44360,2025-10-22T18:00:00Z,'landslide protection',www.newscientist.com,en,0.1,Must-watch documentary shows how Bush Senior failed the climate,"The White House Effect is a distressing look back at how President George H. W. Bush came to abandon his climate ambitions. It is essential viewing and a glimpse at a world that could have been, says Bethan Ackerley",https://www.newscientist.com/article/mg26835660-600-must-watch-documentary-shows-how-bush-senior-failed-the-climate/,https://images.newscientist.com/wp-content/uploads/2025/10/21114516/SEI_2702068831.jpg,,"President George H.W. Bush, left, with his pro-green advisor Bill Reilly
Netflix
The White House EffectDirected by Bonni Cohen, Pedro Kos and Jon Shenk, streaming on Netflix from 31 October
The op… [+4143 chars]",
dfd9530bea3805256f5ef37e408d5b62,2025-10-23T00:17:20Z,'landslide protection',kotaku.com,en,0.1,"This Ring Alarm for 3 Bedrooms Hits a New Record Low, Amazon Dumps Stock of Its Own Brand","This Ring Alarm kit provides complete wireless home security with two keypads, eight contact sensors, two motion detectors, and a base station for 2 to 4 bedroom homes.
The post This Ring Alarm for 3 Bedrooms Hits a New Record Low, Amazon Dumps Stock of Its O…",https://kotaku.com/this-ring-alarm-for-3-bedrooms-hits-a-new-record-low-amazon-dumps-stock-of-its-own-brand-2000638348,https://kotaku.com/app/uploads/2025/10/ring-alarm-14.jpg,,"Home security used to mean signing expensive contracts with professional monitoring companies, paying installation fees and dealing with clunky equipment bolted to your walls. Ring changed that equat… [+3133 chars]",
c02db44a82e495790a4266ad78801ceb,2025-10-24T02:15:09Z,'landslide protection',english.khabarhub.com,en,0.1,Economic Digest: Nepal’s Business News in a Snap,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. Nepal’s economy and labor landscape are witnessing notable shifts shaped by both domestic development…",https://english.khabarhub.com/2025/24/502562/,https://english.khabarhub.com/wp-content/uploads/2024/05/Economic-Digest.jpg,,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries.
Nepals economy and labor landscape are w… [+5620 chars]",
13969ebe921a83a0bd1c548c511025b7,2025-10-25T00:43:56Z,'landslide protection',www.huffpost.com,en,0.1,Tropical Storm Melissa Stationary In The Caribbean As 4 Deaths Reported And Huge Rains Expected,"Tropical Storm Melissa is nearly stationary in the central Caribbean, with forecasters warning it could soon strengthen and brush past Jamaica as a powerful hurricane.",https://www.huffpost.com/entry/tropical-storm-melissa-caribbean_n_68fc1947e4b011e80886763e,https://img.huffingtonpost.com/asset/68fc1a8a180000e71afe43a6.jpg?ops=1200_630,,"SAN JUAN, Puerto Rico (AP) Tropical Storm Melissa was nearly stationary in the central Caribbean on Friday as forecasters warned it could strengthen and swipe Jamaica as a powerful hurricane and dump… [+6293 chars]",
67414fc61d8d0959d191645584540182,2025-10-25T07:03:42Z,'landslide protection',www.aljazeera.com,en,0.1,"Tropical Storm Melissa, soon a hurricane, brings death, floods to Caribbean",Jamaica prepares for Melissa's arrival as forecasts predict over 72 hours of hurricane conditions and heavy rainfall.,https://www.aljazeera.com/news/2025/10/25/tropical-storm-melissa-soon-a-hurricane-brings-death-floods-to-caribbean,https://www.aljazeera.com/wp-content/uploads/2025/10/AP25298071082668-1761374873.jpg?resize=1920%2C1440,,"The slow-moving, but punishing, Tropical Storm Melissa that has already killed four people is threatening catastrophic flooding across the northern Caribbean as it strengthens towards Jamaica.
Melis… [+2515 chars]",
afc855c31c4553dc57b4684fad0c0758,2025-10-25T11:59:53Z,'landslide protection',www.irishtimes.com,en,0.1,This is a disastrous day for Fianna Fáil and Fine Gael,Huge number of spoiled votes does not convey a single message – bar one of hostility to established politics,https://www.irishtimes.com/politics/2025/10/25/this-is-a-disastrous-day-for-fianna-fail-and-fine-gael/,https://www.irishtimes.com/resizer/v2/BSSSGIX54FUJZFNOGBHLKOUIJE.jpg?smart=true&auth=52ab8e2c51cf85f21300b62f93513ae44c072cb8a5e379d298e1a2dd7939f6e7&width=1200&height=630,,"Not since the earthquake general election of 2011, when Fianna Fáil was almost made extinct in the wake of the financial crash and the IMF bailout, have Irish voters delivered such a stunning result … [+4345 chars]",
a1282a8f1f36ece4943539178b7bda1d,2025-10-25T14:46:40Z,'landslide protection',www.forbes.com,en,0.1,Kamala Harris Says She’d ‘Possibly’ Run For President Again: ‘I Am Not Done’,Harris made the comments in an interview with the BBC while stopping in London for her book tour.,https://www.forbes.com/sites/saradorn/2025/10/25/kamala-harris-says-shed-possibly-run-for-president-again-i-am-not-done/,https://imageio.forbes.com/specials-images/imageserve/68fce24e098416d032958c1b/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,http://web.archive.org/web/20251110081059/https://www.forbes.com/sites/saradorn/2025/10/25/kamala-harris-says-shed-possibly-run-for-president-again-i-am-not-done/,"Former Vice President Kamala Harris told the BBC she might run again for president, dismissing early odds that show shes a longshot for the Democratic nomination in 2028 and insisting she would conti… [+3131 chars]",
4e4706d0fdc76b28b55e58b16cfde325,2025-10-25T23:46:10Z,'landslide protection',www.cnn.com,en,0.1,"Hurricane Melissa rapidly intensifying, forecast to become a rare Category 5",Melissa strengthened into a hurricane with 90 mph winds on Saturday as the US National Hurricane Center warned it would turn into a rare Category 5 hurricane...,https://www.cnn.com/2025/10/25/weather/hurricane-melissa-storm-tracker-forecast-jamaica-haiti-climate,https://media.zenfs.com/en/cnn_articles_875/0beffeb362ffcb5482da53f175a216bf,,"Melissa strengthened into a Category 2 hurricane with 100 mph winds Saturday evening as the US National Hurricane Center warned it would turn into a rare Category 5 hurricane by Monday afternoon.
Th… [+7240 chars]",
a096d02d46ac7a2279941883ce4fbe65,2025-10-26T14:52:49Z,'landslide protection',www.foxweather.com,en,0.1,"Melissa upgraded to Category 4 hurricane, Jamaica braces for potential 140-mph winds","The NHC said strengthening is expected to continue, and the storm will likely become a catastrophic Category 5 hurricane as it creeps closer to Jamaica.",https://www.foxweather.com/weather-news/hurricane-melissa-jamaica-haiti-cuba-dominican-republic-caribbean-atlantic,https://nypost.com/wp-content/uploads/sites/2/2025/10/hurricane-melissa-comp-114233178.jpg?quality=75&strip=all&w=1200,,"KINGSTON, Jamaica  Time has essentially run out for millions of people in Jamaica to prepare for deadly Hurricane Melissas onslaught as the monster storm undergoes “extreme rapid intensification” ahe… [+8354 chars]",
4ecf53c3ab5a52809f460eb9771bac99,2025-10-28T03:57:32Z,'landslide protection',abcnews.go.com,en,0.1,Big win in midterm vote for Argentina's President Milei boosts markets and vindicates Trump,Argentine President Javier Milei has hailed his party’s resounding victory in midterm congressional elections as a mandate to press forward with radical free-market reforms,https://abcnews.go.com/International/wireStory/big-win-midterm-vote-argentinas-president-milei-boosts-126907657,https://i.abcnewsfe.com/a/d5b9a926-2887-47b7-a77a-532a27acddbe/wirestory_569a02801eced75426ddd6dfcbb279b9_16x9.jpg?w=1600,,"BUENOS AIRES, Argentina -- Markets in Argentina rallied, the peso surged and government bonds jumped on Monday as President Javier Milei hailed his party's resounding victory in midterm congressional… [+6391 chars]",
3a454084e602aae151dfb634255b5ad3,2025-10-29T15:33:03Z,'landslide death',uk.news.yahoo.com,en,0.1,Hurricane Melissa leaves 25 dead in Haiti and causes damage in Jamaica and Cuba,"At least one death was reported in Jamaica, where Melissa roared ashore on Tuesday with top sustained winds of 185mph.",https://uk.news.yahoo.com/hurricane-melissa-leaves-25-dead-153303371.html,https://s.yimg.com/ny/api/res/1.2/n5u6v2AF3MnhAOwUuazq4A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU7Y2Y9d2VicA--/https://media.zenfs.com/en/pa_viral_news_704/fb7510ceb489c57fe5058454ae3b7df5,,"Flooding from Hurricane Melissa has killed 25 people in Haiti while the storm still churned across Cuba on Wednesday after leaving Jamaica with widespread damage and power outages, officials said.
J… [+5505 chars]",
51b2426f70ddbb67fa26f79373eaede7,2025-10-29T15:46:50Z,'landslide protection',www.independent.ie,en,0.1,Hurricane Melissa leaves 25 dead in Haiti and causes damage in Jamaica and Cuba,"Flooding from Hurricane Melissa has killed 25 people in Haiti while the storm still churned across Cuba on Wednesday after leaving Jamaica with widespread damage and power outages, officials said.",https://www.independent.ie/world-news/latin-america/hurricane-melissa-leaves-25-dead-in-haiti-and-causes-damage-in-jamaica-and-cuba/a1518883679.html,https://focus.independent.ie/thumbor/NedW1biK-4wt1TyhT7PsYH6ZoWw=/60x0:735x450/629x0/prod-mh-ireland/c4bf8f27-33d0-4799-a679-c6dd0eb8fac9/0998e2a5-a754-4559-bcb9-5d4ce9258541/video/video.jpg,,"Half a million people evacuated in CubaHundreds of thousands of Jamaicans without powerParts of western Jamaica 'underwater,' minister saysFlooding from Hurricane Melissa has killed 25 people in Hait… [+5249 chars]",
9b1d4ff0091acb772191ff837a977507,2025-10-29T17:26:46Z,'landslide death',www.abc.net.au,en,0.1,'That was hell': Hurricane Melissa leaves trail of devastation in Jamaica,"Authorities say 77 per cent of the country is without power after the category five ""storm of the century"" barrelled through on Tuesday.",https://www.abc.net.au/news/2025-10-30/hurricane-melissa-jamaica-clean-up-begins/105949964,https://live-production.wcms.abc-cdn.net.au/e1225ade186d2239101f1ffdeecc0f16?impolicy=wcms_watermark_news&cropH=1688&cropW=3000&xPos=0&yPos=156&width=862&height=485&imformat=generic,,"Residents in Jamaica are grappling with the scale of devastation wrought by Hurricane Melissa, as the storm moves into the Atlantic and starts to weaken.
The hurricane made landfall in Jamaica on Tu… [+3892 chars]",
fa2b5b2ea4a43fb96dee452661eeaa34,2025-10-29T17:26:46Z,'landslide protection',www.abc.net.au,en,0.1,Hurricane Melissa devastates Caribbean and leaves dozens dead,"Hurricane Melissa, one of the strongest Atlantic hurricanes on record with top winds of 295 kilometres per hour, has left dozens dead across the Caribbean.",https://www.abc.net.au/news/2025-10-30/hurricane-melissa-devastates-caribbean-countries-kills-dozens/105949964,https://live-production.wcms.abc-cdn.net.au/e1225ade186d2239101f1ffdeecc0f16?impolicy=wcms_watermark_news&cropH=1688&cropW=3000&xPos=0&yPos=156&width=862&height=485&imformat=generic,,"Hurricane Melissa, one of the strongest Atlantic hurricanes on record, has left dozens dead across Cuba, Haiti and Jamaica.
The weather system made landfall in Jamaica on Tuesday as a catastrophic c… [+5920 chars]",
63d0a8db81d01f53f83a24040265c5de,2025-10-29T20:36:29Z,'landslide protection',www.thejournal.ie,en,0.1,"Hurricane Melissa leaves dozens dead amid destruction in Cuba, Haiti and Jamaica","Melissa made landfall in Jamaica as a catastrophic Category 5 storm with top winds of 185mph, one of the strongest Atlantic hurricanes on record.",https://www.thejournal.ie/hurricane-melissa-jamaica-cuba-6859714-Oct2025/,https://img2.thejournal.ie/article/6859714/river/?height=400&version=6859740,,"HURRICANE MELISSA HAS left dozens of people dead and widespread destruction across Cuba, Haiti and Jamaica, where roofless homes, fallen utility poles and water-logged furniture dominate the landscap… [+5356 chars]",
70bc1d7f2fcc4053d605a3ac372d8f12,2025-10-30T05:00:32Z,'landslide death',economictimes.indiatimes.com,en,0.1,"Hurricane Melissa wreaks havoc: Dozens killed, thousands left without home and electricity as Melissa leaves Jamaica, Cuba, Haiti and Bahamas reeling; check top updates","Hurricane Melissa devastated Cuba, Haiti, and Jamaica with widespread destruction and dozens of fatalities. The Category 5 storm, one of the strongest on record, left homes destroyed, roads blocked, and power outages across the Caribbean. Recovery efforts are…",https://economictimes.indiatimes.com/news/international/us/hurricane-melissa-wreaks-havoc-dozens-killed-thousands-left-without-home-and-electricity-as-melissa-leaves-jamaica-cuba-haiti-and-bahamas-reeling-check-top-updates/articleshow/124934447.cms,"https://img.etimg.com/thumb/msid-124934532,width-1200,height-630,imgsize-399026,overlay-economictimes/articleshow.jpg",,"Dozens were killed, and a trail of destruction was left behind after Hurricane Melissa struck Cuba, Haiti, and Jamaica on Wednesday (October 29, 2025) and churned through the southern part of the Bah… [+3321 chars]",
